item>>01 Product ID,item>>02 SKU,item>>03 Title,item>>04 Brand,item>>05 Color,item>>06 Size,item>>07 In Stock,item>>08 Quantity,item>>09 List Price,item>>10 Sale Price,item>>11 Currency,item>>12 Categories,item>>13 Images,item>>13 URL,item>>14 Extract Date
638204416,144-442-0752-900,3-in-1 Ultra Parka,Abercrombie & Fitch,BLACK,L,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-900_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:47:58.912Z
638204424,144-442-0752-330,3-in-1 Ultra Parka,Abercrombie & Fitch,OLIVE GREEN,XL,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:47:59.085Z
638204432,144-442-0752-330,3-in-1 Ultra Parka,Abercrombie & Fitch,OLIVE GREEN,XXS,Yes,1,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:47:59.596Z
638204441,144-442-0752-330,3-in-1 Ultra Parka,Abercrombie & Fitch,OLIVE GREEN,XS,Yes,599,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:47:59.786Z
638204459,144-442-0752-330,3-in-1 Ultra Parka,Abercrombie & Fitch,OLIVE GREEN,S,Yes,369,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:47:59.944Z
638204467,144-442-0752-330,3-in-1 Ultra Parka,Abercrombie & Fitch,OLIVE GREEN,M,Yes,50,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:00.107Z
638204475,144-442-0752-330,3-in-1 Ultra Parka,Abercrombie & Fitch,OLIVE GREEN,L,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_life1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9700-0752-330_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:00.359Z
638204504,144-442-0753-178,3-in-1 Ultra Parka,Abercrombie & Fitch,CREAM,XXS,Yes,1,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:00.514Z
638204512,144-442-0753-178,3-in-1 Ultra Parka,Abercrombie & Fitch,CREAM,XS,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:00.901Z
638204521,144-442-0753-178,3-in-1 Ultra Parka,Abercrombie & Fitch,CREAM,XL,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:01.095Z
638204539,144-442-0753-178,3-in-1 Ultra Parka,Abercrombie & Fitch,CREAM,M,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:01.253Z
638204547,144-442-0753-178,3-in-1 Ultra Parka,Abercrombie & Fitch,CREAM,L,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:01.424Z
638204555,144-442-0753-178,3-in-1 Ultra Parka,Abercrombie & Fitch,CREAM,S,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9701-0753-178_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:01.628Z
638204571,144-442-0759-200,3-in-1 Ultra Parka,Abercrombie & Fitch,NAVY BLUE,XXS,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:01.826Z
638204580,144-442-0759-200,3-in-1 Ultra Parka,Abercrombie & Fitch,NAVY BLUE,XS,Yes,2,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:02.277Z
638204598,144-442-0759-200,3-in-1 Ultra Parka,Abercrombie & Fitch,NAVY BLUE,XL,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:02.474Z
638204601,144-442-0759-200,3-in-1 Ultra Parka,Abercrombie & Fitch,NAVY BLUE,M,No,0,240,85,USD,Womens|Coats & Jackets,https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model7?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model8?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_model9?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod2?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod3?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod4?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod5?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod6?scl=1|https://anf.scene7.com/is/image/anf/KIC_144-9730-0759-200_prod1?scl=1,https://www.abercrombie.com/shop/us/p/3-in-1-ultra-parka-33539319?categoryId=12252&seq=01,2020-02-10T22:48:02.751Z
